timestamp,open,high,low,close,volume,average,barCount,tick_volume,trade_count,vwap,broker,symbol
2026-03-10 11:00:00+00:00,85.78,86.94,84.0,86.31,8039.0,85.413,5876,8039.0,5876,85.413,ib,CL
2026-03-10 12:00:00+00:00,86.29,88.08,85.89,86.67,11846.0,87.024,8496,11846.0,8496,87.024,ib,CL
2026-03-10 13:00:00+00:00,86.68,86.71,84.64,85.03,20394.0,85.71,14769,20394.0,14769,85.71,ib,CL
2026-03-10 14:00:00+00:00,85.01,86.0,81.2,82.2,29165.0,83.363,20106,29165.0,20106,83.363,ib,CL
2026-03-10 15:00:00+00:00,82.22,83.01,80.97,82.47,18806.0,82.072,14236,18806.0,14236,82.072,ib,CL
2026-03-10 16:00:00+00:00,82.47,83.72,80.35,80.56,19824.0,82.315,14156,19824.0,14156,82.315,ib,CL
2026-03-10 17:00:00+00:00,80.57,80.87,75.64,78.82,49599.0,78.484,34214,49599.0,34214,78.484,ib,CL
2026-03-10 18:00:00+00:00,78.8,85.07,78.26,82.7,34814.0,82.122,26607,34814.0,26607,82.122,ib,CL
2026-03-10 19:00:00+00:00,82.69,85.84,82.55,85.08,15218.0,84.518,11009,15218.0,11009,84.518,ib,CL
2026-03-10 20:00:00+00:00,85.06,85.64,84.15,84.82,4564.0,84.868,3199,4564.0,3199,84.868,ib,CL
2026-03-10 22:00:00+00:00,85.11,87.0,84.96,86.8,2033.0,86.317,1469,2033.0,1469,86.317,ib,CL
2026-03-10 23:00:00+00:00,86.8,86.81,83.82,84.31,3630.0,84.9,2049,3630.0,2049,84.9,ib,CL
2026-03-11 00:00:00+00:00,84.32,84.4,80.6,81.78,7161.0,82.273,5134,7161.0,5134,82.273,ib,CL
2026-03-11 01:00:00+00:00,81.82,83.17,81.31,82.15,4010.0,82.336,3031,4010.0,3031,82.336,ib,CL
2026-03-11 02:00:00+00:00,82.1,83.73,82.03,82.87,2587.0,82.976,1908,2587.0,1908,82.976,ib,CL
2026-03-11 03:00:00+00:00,83.0,83.08,81.57,81.78,1998.0,82.206,1466,1998.0,1466,82.206,ib,CL
2026-03-11 04:00:00+00:00,81.76,82.41,81.3,81.96,1306.0,81.879,1018,1306.0,1018,81.879,ib,CL
2026-03-11 05:00:00+00:00,81.97,83.0,81.89,82.75,1820.0,82.496,1451,1820.0,1451,82.496,ib,CL
2026-03-11 06:00:00+00:00,82.77,83.28,81.88,82.3,2138.0,82.74,1525,2138.0,1525,82.74,ib,CL
2026-03-11 07:00:00+00:00,82.3,84.37,82.06,84.15,6222.0,83.572,4728,6222.0,4728,83.572,ib,CL
2026-03-11 08:00:00+00:00,84.1,85.35,83.53,85.01,8872.0,84.272,6709,8872.0,6709,84.272,ib,CL
2026-03-11 09:00:00+00:00,85.03,87.32,84.81,87.09,9591.0,86.21,6395,9591.0,6395,86.21,ib,CL
2026-03-11 10:00:00+00:00,87.06,87.07,83.21,83.53,9691.0,84.975,6560,9691.0,6560,84.975,ib,CL
2026-03-11 11:00:00+00:00,83.57,85.89,83.29,85.16,7395.0,84.688,5225,7395.0,5225,84.688,ib,CL
2026-03-11 12:00:00+00:00,85.14,86.49,84.69,85.66,8229.0,85.589,5957,8229.0,5957,85.589,ib,CL
2026-03-11 13:00:00+00:00,85.66,85.73,82.4,82.9,18451.0,84.211,13105,18451.0,13105,84.211,ib,CL
2026-03-11 14:00:00+00:00,82.95,85.64,81.05,84.95,25606.0,84.349,18368,25606.0,18368,84.349,ib,CL
2026-03-11 15:00:00+00:00,84.97,86.3,84.57,86.14,17213.0,85.596,12262,17213.0,12262,85.596,ib,CL
2026-03-11 16:00:00+00:00,86.15,87.04,85.52,85.81,15338.0,86.365,10755,15338.0,10755,86.365,ib,CL
2026-03-11 17:00:00+00:00,85.8,87.0,84.97,86.39,16590.0,86.025,10978,16590.0,10978,86.025,ib,CL
2026-03-11 18:00:00+00:00,86.39,87.0,85.62,86.05,15704.0,86.304,11221,15704.0,11221,86.304,ib,CL
2026-03-11 19:00:00+00:00,86.05,86.85,85.75,86.77,5449.0,86.33,3744,5449.0,3744,86.33,ib,CL
2026-03-11 20:00:00+00:00,86.79,87.29,86.56,87.07,2790.0,86.983,1847,2790.0,1847,86.983,ib,CL
2026-03-11 22:00:00+00:00,87.46,91.64,87.18,89.48,6526.0,89.374,3546,6526.0,3546,89.374,ib,CL
2026-03-11 23:00:00+00:00,89.65,93.39,89.5,91.38,6011.0,91.827,3820,6011.0,3820,91.827,ib,CL
2026-03-12 00:00:00+00:00,91.29,93.02,90.66,91.95,8974.0,92.185,6928,8974.0,6928,92.185,ib,CL
2026-03-12 01:00:00+00:00,91.94,92.35,90.41,91.82,7235.0,91.47,5834,7235.0,5834,91.47,ib,CL
2026-03-12 02:00:00+00:00,91.85,94.6,91.79,93.15,5337.0,93.197,4336,5337.0,4336,93.197,ib,CL
2026-03-12 03:00:00+00:00,93.15,94.25,92.83,93.34,4283.0,93.552,3492,4283.0,3492,93.552,ib,CL
2026-03-12 04:00:00+00:00,93.32,93.91,92.91,93.53,2515.0,93.375,2041,2515.0,2041,93.375,ib,CL
2026-03-12 05:00:00+00:00,93.51,93.51,91.13,91.79,7786.0,92.369,5871,7786.0,5871,92.369,ib,CL
2026-03-12 06:00:00+00:00,91.8,92.37,90.07,91.2,6053.0,91.438,4805,6053.0,4805,91.438,ib,CL
2026-03-12 07:00:00+00:00,91.22,91.22,88.71,89.23,7039.0,89.707,5540,7039.0,5540,89.707,ib,CL
2026-03-12 08:00:00+00:00,89.23,91.39,89.03,91.01,7239.0,90.386,5979,7239.0,5979,90.386,ib,CL
2026-03-12 09:00:00+00:00,91.0,91.68,89.78,89.95,6023.0,90.927,4744,6023.0,4744,90.927,ib,CL
2026-03-12 10:00:00+00:00,89.93,90.55,89.5,89.85,5721.0,89.932,4589,5721.0,4589,89.932,ib,CL
2026-03-12 11:00:00+00:00,89.85,91.57,89.82,91.42,6363.0,90.676,4882,6363.0,4882,90.676,ib,CL
2026-03-12 12:00:00+00:00,91.39,92.19,91.13,91.54,8950.0,91.73,7057,8950.0,7057,91.73,ib,CL
2026-03-12 13:00:00+00:00,91.53,93.72,91.24,93.19,23416.0,92.685,17984,23416.0,17984,92.685,ib,CL
2026-03-12 14:00:00+00:00,93.2,94.39,92.5,93.95,24222.0,93.521,18998,24222.0,18998,93.521,ib,CL
2026-03-12 15:00:00+00:00,93.94,95.19,92.53,92.87,29523.0,93.96,22402,29523.0,22402,93.96,ib,CL
2026-03-12 16:00:00+00:00,92.88,94.05,91.52,93.32,18473.0,93.023,13561,18473.0,13561,93.023,ib,CL
2026-03-12 17:00:00+00:00,93.31,94.03,93.0,93.14,13340.0,93.52,10221,13340.0,10221,93.52,ib,CL
2026-03-12 18:00:00+00:00,93.12,95.43,92.69,95.27,14750.0,94.217,10343,14750.0,10343,94.217,ib,CL
2026-03-12 19:00:00+00:00,95.29,95.68,94.23,95.05,6768.0,94.986,5254,6768.0,5254,94.986,ib,CL
2026-03-12 20:00:00+00:00,95.06,95.35,94.4,95.08,3278.0,95.0,2382,3278.0,2382,95.0,ib,CL
2026-03-12 22:00:00+00:00,95.52,96.77,94.52,95.14,2466.0,95.864,1555,2466.0,1555,95.864,ib,CL
2026-03-12 23:00:00+00:00,95.2,96.28,95.18,95.43,1994.0,95.602,1309,1994.0,1309,95.602,ib,CL
2026-03-13 00:00:00+00:00,95.38,95.5,93.7,94.4,4613.0,94.413,3427,4613.0,3427,94.413,ib,CL
2026-03-13 01:00:00+00:00,94.41,94.96,93.53,94.44,4340.0,94.127,3138,4340.0,3138,94.127,ib,CL
2026-03-13 02:00:00+00:00,94.42,95.23,94.1,95.01,2991.0,94.648,2067,2991.0,2067,94.648,ib,CL
2026-03-13 03:00:00+00:00,95.03,95.39,94.05,94.37,2858.0,94.663,2378,2858.0,2378,94.663,ib,CL
2026-03-13 04:00:00+00:00,94.35,94.64,94.05,94.11,1394.0,94.34,1151,1394.0,1151,94.34,ib,CL
2026-03-13 05:00:00+00:00,94.1,94.45,93.74,93.94,2050.0,94.061,1699,2050.0,1699,94.061,ib,CL
2026-03-13 06:00:00+00:00,93.93,95.13,93.36,95.07,3665.0,94.178,2642,3665.0,2642,94.178,ib,CL
2026-03-13 07:00:00+00:00,95.09,96.36,94.9,96.05,7197.0,95.683,4734,7197.0,4734,95.683,ib,CL
2026-03-13 08:00:00+00:00,96.04,96.68,94.41,94.53,11390.0,95.849,7550,11390.0,7550,95.849,ib,CL
2026-03-13 09:00:00+00:00,94.51,95.2,93.85,94.77,6888.0,94.531,4834,6888.0,4834,94.531,ib,CL
2026-03-13 10:00:00+00:00,94.72,94.85,92.42,92.64,7122.0,93.566,5106,7122.0,5106,93.566,ib,CL
2026-03-13 11:00:00+00:00,92.64,94.04,92.18,92.46,8646.0,93.052,6020,8646.0,6020,93.052,ib,CL
2026-03-13 12:00:00+00:00,92.47,93.34,91.09,92.45,11616.0,92.379,8208,11616.0,8208,92.379,ib,CL
2026-03-13 13:00:00+00:00,92.44,93.28,91.81,93.18,15564.0,92.558,11117,15564.0,11117,92.558,ib,CL
2026-03-13 14:00:00+00:00,93.16,94.36,92.75,94.17,13500.0,93.482,9415,13500.0,9415,93.482,ib,CL
2026-03-13 15:00:00+00:00,94.17,95.34,93.96,94.93,13241.0,94.688,9561,13241.0,9561,94.688,ib,CL
2026-03-13 16:00:00+00:00,94.92,95.88,94.75,95.26,10105.0,95.301,7287,10105.0,7287,95.301,ib,CL
2026-03-13 17:00:00+00:00,95.25,96.3,94.79,96.08,8897.0,95.51,6499,8897.0,6499,95.51,ib,CL
2026-03-13 18:00:00+00:00,96.07,97.31,95.25,95.68,14321.0,96.567,9901,14321.0,9901,96.567,ib,CL
2026-03-13 19:00:00+00:00,95.7,96.41,95.48,96.28,4665.0,95.996,3223,4665.0,3223,95.996,ib,CL
2026-03-13 20:00:00+00:00,96.28,97.3,96.28,97.2,3945.0,96.726,2751,3945.0,2751,96.726,ib,CL
2026-03-15 22:00:00+00:00,98.76,99.95,97.66,97.81,9320.0,98.89,5884,9320.0,5884,98.89,ib,CL
2026-03-15 23:00:00+00:00,97.83,98.57,96.66,97.03,7408.0,97.823,5014,7408.0,5014,97.823,ib,CL
2026-03-16 00:00:00+00:00,97.03,97.12,95.64,95.72,6087.0,96.282,4360,6087.0,4360,96.282,ib,CL
2026-03-16 01:00:00+00:00,95.76,97.2,95.08,96.99,6102.0,96.377,4663,6102.0,4663,96.377,ib,CL
2026-03-16 02:00:00+00:00,97.0,97.88,96.56,97.42,5621.0,97.325,4004,5621.0,4004,97.325,ib,CL
2026-03-16 03:00:00+00:00,97.44,97.7,96.99,97.57,2243.0,97.386,1826,2243.0,1826,97.386,ib,CL
2026-03-16 04:00:00+00:00,97.58,98.06,97.52,97.87,1567.0,97.784,1088,1567.0,1088,97.784,ib,CL
2026-03-16 05:00:00+00:00,97.87,98.07,96.76,96.86,2810.0,97.51,2237,2810.0,2237,97.51,ib,CL
2026-03-16 06:00:00+00:00,96.86,98.12,96.54,97.37,3766.0,97.477,2810,3766.0,2810,97.477,ib,CL
2026-03-16 07:00:00+00:00,97.4,99.29,97.04,98.79,5837.0,98.504,3969,5837.0,3969,98.504,ib,CL
2026-03-16 08:00:00+00:00,98.79,99.18,98.02,98.25,5446.0,98.681,4037,5446.0,4037,98.681,ib,CL
2026-03-16 09:00:00+00:00,98.23,98.75,97.26,97.74,5045.0,97.869,3634,5045.0,3634,97.869,ib,CL
2026-03-16 10:00:00+00:00,97.72,97.88,95.58,95.69,7375.0,96.519,4893,7375.0,4893,96.519,ib,CL
2026-03-16 11:00:00+00:00,95.71,96.68,95.55,96.0,8305.0,96.129,5128,8305.0,5128,96.129,ib,CL
2026-03-16 12:00:00+00:00,96.0,96.35,93.39,94.16,24083.0,94.553,13190,24083.0,13190,94.553,ib,CL
2026-03-16 13:00:00+00:00,94.14,94.65,91.82,92.22,28591.0,93.464,18740,28591.0,18740,93.464,ib,CL
2026-03-16 14:00:00+00:00,92.18,94.43,91.88,94.11,20747.0,93.145,12333,20747.0,12333,93.145,ib,CL
2026-03-16 15:00:00+00:00,94.11,94.63,93.5,94.36,12536.0,94.113,8468,12536.0,8468,94.113,ib,CL
2026-03-16 16:00:00+00:00,94.34,95.49,93.85,94.5,11935.0,94.677,7543,11935.0,7543,94.677,ib,CL
2026-03-16 17:00:00+00:00,94.5,94.54,92.67,93.19,15945.0,93.557,10335,15945.0,10335,93.557,ib,CL
